Report for set: PZ26tRNA
Processed 67 / 67 models (missing solution for 0 models)
========================================================================================================================
Model                                              Solution                                           Status          Details                       
PZ26tRNA_Das_3_refined.pdb                         PZ26tRNA_Das_3_solution.pdb                        SUCCESS         48.413                        
PZ26tRNA_Das_4_refined.pdb                         PZ26tRNA_Das_4_solution.pdb                        SUCCESS         48.192                        
PZ26tRNA_Das_5_refined.pdb                         PZ26tRNA_Das_5_solution.pdb                        SUCCESS         48.075                        
PZ26tRNA_Das_6_refined.pdb                         PZ26tRNA_Das_6_solution.pdb                        SUCCESS         47.547                        
PZ26tRNA_Das_7_refined.pdb                         PZ26tRNA_Das_7_solution.pdb                        SUCCESS         46.999                        
PZ26tRNA_Das_8_refined.pdb                         PZ26tRNA_Das_8_solution.pdb                        SUCCESS         47.42                         
PZ26tRNA_Das_9_refined.pdb                         PZ26tRNA_Das_9_solution.pdb                        SUCCESS         47.606                        
PZ26tRNA_Ding_1_refined.pdb                        PZ26tRNA_Ding_1_solution.pdb                       SUCCESS         20.956                        
PZ26tRNA_Ding_2_refined.pdb                        PZ26tRNA_Ding_2_solution.pdb                       SUCCESS         14.654                        
PZ26tRNA_Ding_3_refined.pdb                        PZ26tRNA_Ding_3_solution.pdb                       SUCCESS         20.265                        
PZ26tRNA_FARFAR2_10_refined.pdb                    PZ26tRNA_FARFAR2_10_solution.pdb                   SUCCESS         48.413                        
PZ26tRNA_FARFAR2_1_refined.pdb                     PZ26tRNA_FARFAR2_1_solution.pdb                    SUCCESS         48.828                        
PZ26tRNA_FARFAR2_2_refined.pdb                     PZ26tRNA_FARFAR2_2_solution.pdb                    SUCCESS         48.192                        
PZ26tRNA_FARFAR2_3_refined.pdb                     PZ26tRNA_FARFAR2_3_solution.pdb                    SUCCESS         48.075                        
PZ26tRNA_FARFAR2_4_refined.pdb                     PZ26tRNA_FARFAR2_4_solution.pdb                    SUCCESS         47.547                        
PZ26tRNA_FARFAR2_5_refined.pdb                     PZ26tRNA_FARFAR2_5_solution.pdb                    SUCCESS         48.444                        
PZ26tRNA_FARFAR2_6_refined.pdb                     PZ26tRNA_FARFAR2_6_solution.pdb                    SUCCESS         46.999                        
PZ26tRNA_FARFAR2_7_refined.pdb                     PZ26tRNA_FARFAR2_7_solution.pdb                    SUCCESS         47.42                         
PZ26tRNA_FARFAR2_8_refined.pdb                     PZ26tRNA_FARFAR2_8_solution.pdb                    SUCCESS         47.409                        
PZ26tRNA_FARFAR2_9_refined.pdb                     PZ26tRNA_FARFAR2_9_solution.pdb                    SUCCESS         46.361                        
PZ26tRNA_iFoldRNA_1_refined.pdb                    PZ26tRNA_iFoldRNA_1_solution.pdb                   SUCCESS         18.467                        
PZ26tRNA_iFoldRNA_2_refined.pdb                    PZ26tRNA_iFoldRNA_2_solution.pdb                   SUCCESS         15.967                        
PZ26tRNA_RNAComposer_1_refined.pdb                 PZ26tRNA_RNAComposer_1_solution.pdb                SUCCESS         44.052                        
PZ26tRNA_RNAComposer_2_refined.pdb                 PZ26tRNA_RNAComposer_2_solution.pdb                SUCCESS         43.301                        
PZ26tRNA_RNAComposer_3_refined.pdb                 PZ26tRNA_RNAComposer_3_solution.pdb                SUCCESS         43.834                        
PZ26tRNA_SimRNA_1_refined.pdb                      PZ26tRNA_SimRNA_1_solution.pdb                     SUCCESS         19.795                        
PZ26tRNA_SimRNA_2_refined.pdb                      PZ26tRNA_SimRNA_2_solution.pdb                     SUCCESS         20.27                         
PZ26tRNA_SimRNA_3_refined.pdb                      PZ26tRNA_SimRNA_3_solution.pdb                     SUCCESS         19.354                        
PZ26tRNA_SimRNA_4_refined.pdb                      PZ26tRNA_SimRNA_4_solution.pdb                     SUCCESS         12.299                        
PZ26tRNA_SimRNA_5_refined.pdb                      PZ26tRNA_SimRNA_5_solution.pdb                     SUCCESS         21.395                        
PZ26tRNA_TFN_10_refined.pdb                        PZ26tRNA_TFN_10_solution.pdb                       SUCCESS         48.245                        
PZ26tRNA_TFN_1_refined.pdb                         PZ26tRNA_TFN_1_solution.pdb                        SUCCESS         47.547                        
PZ26tRNA_TFN_2_refined.pdb                         PZ26tRNA_TFN_2_solution.pdb                        SUCCESS         48.496                        
PZ26tRNA_TFN_3_refined.pdb                         PZ26tRNA_TFN_3_solution.pdb                        SUCCESS         48.61                         
PZ26tRNA_TFN_4_refined.pdb                         PZ26tRNA_TFN_4_solution.pdb                        SUCCESS         47.593                        
PZ26tRNA_TFN_5_refined.pdb                         PZ26tRNA_TFN_5_solution.pdb                        SUCCESS         47.11                         
PZ26tRNA_TFN_6_refined.pdb                         PZ26tRNA_TFN_6_solution.pdb                        SUCCESS         48.085                        
PZ26tRNA_TFN_7_refined.pdb                         PZ26tRNA_TFN_7_solution.pdb                        SUCCESS         48.485                        
PZ26tRNA_TFN_8_refined.pdb                         PZ26tRNA_TFN_8_solution.pdb                        SUCCESS         48.29                         
PZ26tRNA_TFN_9_refined.pdb                         PZ26tRNA_TFN_9_solution.pdb                        SUCCESS         47.338                        
PZ26tRNA_Xiao_1_refined.pdb                        PZ26tRNA_Xiao_1_solution.pdb                       SUCCESS         34.168                        
PZ26tRNA_Xiao_2_refined.pdb                        PZ26tRNA_Xiao_2_solution.pdb                       SUCCESS         31.183                        
PZ26tRNA_Xiao_3_refined.pdb                        PZ26tRNA_Xiao_3_solution.pdb                       SUCCESS         36.855                        
PZ26tRNA_Xiao_4_refined.pdb                        PZ26tRNA_Xiao_4_solution.pdb                       SUCCESS         31.226                        
PZ26tRNA_Xiao_5_refined.pdb                        PZ26tRNA_Xiao_5_solution.pdb                       SUCCESS         36.991                        
